sector_position,sector,boundary,denominator_role,extension,stressor,unit,value,monetary_output,intensity
17,CPA_C23,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1286.549526410908,250877.74,0.0051281932243606295
18,CPA_C24,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1412.1197835833088,515056.5200000001,0.0027416792696524045
19,CPA_C25,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,80.4335293883244,600795.8699999999,0.00013387829944357704
20,CPA_C26,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,36.98090596824304,388419.83999999997,9.520859173476576e-05
21,CPA_C27,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,23.008328873718632,356419.89,6.455399802103814e-05
22,CPA_C28,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,37.790658232798,689764.96,5.478773266881808e-05
23,CPA_C29,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,49.16611671555156,895061.1800000002,5.493045370993696e-05
24,CPA_C30,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,16.490588780099237,238203.44,6.922901189042122e-05
25,CPA_C31_32,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,43.83736905296166,273649.43999999994,0.00016019535451255326
26,CPA_C33,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,26.41703737623932,324670.86,8.136559399337324e-05
27,CPA_D_BIOGAS,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,5.631718324576738,5971.907414866319,0.0009430351030823548
28,CPA_D_others,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,57.38103247068925,1057423.7925851336,5.4264934147554165e-05
29,CPA_E36,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,94.83634055416704,65514.520000000004,0.0014475621671984627
30,CPA_E37-39,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1122.4673772919243,322102.99999999994,0.0034848088260336736
31,CPA_F,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,156.57483694960803,2275574.0300000003,6.880674277584722e-05
32,CPA_G45,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,200.01058028531503,393307.63,0.0005085347067518498
33,CPA_G46,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1161.646464073226,1751108.5299999998,0.0006633777656678003
34,CPA_G47,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,418.250590241727,1077719.27,0.0003880886255673307
35,CPA_H49,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,-41.39123744174569,781032.24,-5.2995555525013526e-05
36,CPA_H50,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,5.934254779928788,255663.87,2.3211159167420836e-05
37,CPA_H51,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,2.57929668935804,146762.52000000002,1.7574627972850557e-05
38,CPA_H52,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,318.1683529940664,702467.3,0.00045292977053033845
39,CPA_H53,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,77.64257598496049,147193.38999999998,0.0005274868388109036
40,CPA_I,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,1786.4637665222676,798126.6,0.002238321297050202
41,CPA_J58,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,35.43197278268752,228723.11,0.0001549120802995706
42,CPA_J59_60,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,148.8331339113584,148821.28,0.0010000796519916936
43,CPA_J61,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,168.7977928694766,320003.79999999993,0.0005274868388109035
44,CPA_J62_63,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,223.32326434036608,1029193.6900000001,0.0002169885673709932
45,CPA_K64,scope_production,target_domestic_output,air_emissions,B(k)F - combustion - air,kg,117.33549634998116,706556.87,0.00016606659892781338
