sector_position,sector,boundary,denominator_role,extension,stressor,unit,value,monetary_output,intensity
17,CPA_C23,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,1952.835393398121,28480.120000000003,0.06856836956438811
18,CPA_C24,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,2382493.817861758,82886.70000000001,28.743982060593048
19,CPA_C25,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,23049.73496268715,60709.33999999998,0.3796736212695963
20,CPA_C26,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,8600.26546563746,169593.59000000003,0.05071102902908925
21,CPA_C27,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,15616.715635123011,106341.87999999996,0.14685386072846382
22,CPA_C28,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,4033.364228859584,118085.82,0.03415621137965239
23,CPA_C29,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,874.3903424417831,106401.42000000001,0.008217844672014557
24,CPA_C30,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,1647.2509409199342,74160.85,0.022211867055460317
25,CPA_C31_32,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,7617.660561198534,71530.55,0.10649520465309627
26,CPA_C33,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,1989.7082804718984,20408.48,0.09749419263325336
27,CPA_D_BIOGAS,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,5.508938800971147e-06,0.1477921201697606,3.7274915568186115e-05
28,CPA_D_others,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,375.13131650465147,6678.552207879832,0.056169556638644653
29,CPA_E36,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,,279.9599999999999,
30,CPA_E37-39,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,52.56170772810162,4846.669999999998,0.01084491160489607
31,CPA_F,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,3.630110203462422,3533.01,0.0010274837046774343
32,CPA_G45,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,76.68134484836551,14523.629999999997,0.005279764414844328
33,CPA_G46,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,69045.05291518824,332582.50999999995,0.2076027777744183
34,CPA_G47,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,414.4322014176116,85352.02,0.004855564067699998
35,CPA_H49,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,1449.0810182041034,126179.62,0.011484271534532308
36,CPA_H50,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,61.20160461973968,25463.060000000005,0.0024035447671937184
37,CPA_H51,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,97.98678324713316,18460.29,0.005307976377788928
38,CPA_H52,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,215.4668004316777,35970.34,0.005990124097566985
39,CPA_H53,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,58.46856019935587,20276.25,0.002883598308333931
40,CPA_I,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,7.383720979045589,3648.409999999999,0.0020238188632981462
41,CPA_J58,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,339.9182406541773,37382.850000000006,0.00909289261397077
42,CPA_J59_60,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,52.736954941586255,25618.66000000001,0.0020585368220502652
43,CPA_J61,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,49.02924531694018,17002.800000000003,0.002883598308333932
44,CPA_J62_63,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,210.7422338375752,66824.41,0.003153671447867257
45,CPA_K64,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,20.090927243761627,212867.64000000007,9.438225201238491e-05
46,CPA_K65,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,0.7467672776500384,19029.130000000005,3.924337463930502e-05
47,CPA_K66,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,50.61955114255562,16346.010000000004,0.0030967527330862765
48,CPA_L68B,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,16.289255970972604,6337.019999999999,0.0025704914882661886
49,CPA_M69_70,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,311.0849346179521,71931.51000000004,0.0043247379989374895
50,CPA_M71,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,31.043791056593104,7178.189999999999,0.00432473799893749
51,CPA_M72,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,381.569219572543,22730.29,0.016786817043361213
52,CPA_M73,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,39.4547145064467,9123.030000000002,0.0043247379989374895
53,CPA_M74_75,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,99.80249777004032,23077.12,0.004324737998937489
54,CPA_N77,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,68.82390262094019,10704.32,0.006429544578351562
55,CPA_N78,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,50.70387701024298,11724.15,0.00432473799893749
56,CPA_N79,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,141.99229765836694,23704.4,0.005990124097566989
57,CPA_N80-82,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,358.47939236926806,82890.42999999998,0.0043247379989374895
58,CPA_O,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,1.900205711514105,1109.0300000000002,0.0017133943279389237
59,CPA_P,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,0.8491949226519688,3571.4800000000005,0.00023777115443792733
60,CPA_Q86,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,0.3870718066675379,1939.78,0.00019954417854990662
61,CPA_Q87_88,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,0.0353372785794029,177.09,0.00019954417854990624
62,CPA_R90-92,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,4.490080516256035,2181.2,0.002058536822050264
63,CPA_R93,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,2.4875358957655407,1208.4,0.0020585368220502652
64,CPA_S94,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,0.0632107689335909,29.62,0.002134057020040206
65,CPA_S95,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,,-18.859999999999992,
66,CPA_S96,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,9.880723024975572,1878.7000000000003,0.00525934051470462
67,CPA_T,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,0.096775800219918,2.619999999999999,0.036937328328212976
68,CPA_U,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Steel production: open hearth furnace - air,kg,,0.0,
1,CPA_A01,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0004065943740355,56895.479999999996,7.146338760750413e-09
2,CPA_A02,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,8.12939365208162e-05,1513.1199999999997,5.3726033970085786e-08
3,CPA_A03,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.253003246642537e-07,7819.239999999999,2.8813583502265398e-11
4,CPA_B,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.1813635510765184,581888.71,3.748764177047735e-06
5,CPA_C10-12,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0348264831476366,90352.11000000002,3.854529036193687e-07
6,CPA_C13-15,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0025483337057175,153099.01,1.6645004469444316e-08
7,CPA_C16,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0003028967113447,20378.450000000004,1.486357948444067e-08
8,CPA_C17,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0005924017781862,18004.19,3.290355068382416e-08
9,CPA_C18,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,3.740471925334773e-06,5750.39,6.504727375594999e-10
10,CPA_C19,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0063616208535277,75461.52000000003,8.430284539097145e-08
11,CPA_C20_BIODIESEL,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.001274029593307,1286.9148611645155,9.899874745048358e-07
12,CPA_C20_BIOGASOLINE,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001006686793872,1953.8375385762604,5.152356703134904e-08
13,CPA_C20_OTHER_LIQUID_BIOFUELS,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0,38.32897869508868,0.0
14,CPA_C20_others,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.025672254001423124,137204.6686215641,1.87109187022141e-07
15,CPA_C21,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,9.54155202043955e-09,80970.94,1.1783921516089044e-13
16,CPA_C22,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0065828813284962,51295.76000000001,1.283318802274535e-07
17,CPA_C23,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0018203818265834,28480.120000000003,6.391763189844004e-08
18,CPA_C24,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0120829171747216,82886.70000000001,1.457763088013107e-07
19,CPA_C25,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0005074211474387,60709.33999999998,8.358205630940809e-09
20,CPA_C26,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0010272114868125,169593.59000000003,6.056900421840825e-09
21,CPA_C27,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001488342129356,106341.87999999996,1.3995822994252124e-09
22,CPA_C28,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001107067964521,118085.82,9.37511349390638e-10
23,CPA_C29,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.000173269098905,106401.42000000001,1.6284472416345573e-09
24,CPA_C30,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001372640746667,74160.85,1.8508967287551314e-09
25,CPA_C31_32,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0020552094485854,71530.55,2.873191172981894e-08
26,CPA_C33,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0002967934265063,20408.48,1.4542652196846605e-08
27,CPA_D_BIOGAS,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0,0.1477921201697606,0.0
28,CPA_D_others,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,8.835924514056646e-08,6678.552207879832,1.3230299380802014e-11
29,CPA_E36,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,,279.9599999999999,
30,CPA_E37-39,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0738711472914949,4846.669999999998,1.524162926122367e-05
31,CPA_F,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,1.1285894787201718e-05,3533.01,3.194413485159034e-09
32,CPA_G45,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001709017079515,14523.629999999997,1.1767148292231353e-08
33,CPA_G46,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0080007079066045,332582.50999999995,2.4056309836029867e-08
34,CPA_G47,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0003277576596201,85352.02,3.84006915852841e-09
35,CPA_H49,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0012107373715374,126179.62,9.595348056503895e-09
36,CPA_H50,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.5161511972909936e-06,25463.060000000005,9.88157431703414e-11
37,CPA_H51,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,5.575750126428977e-06,18460.29,3.020402239850499e-10
38,CPA_H52,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0002989150675379,35970.34,8.31004287248605e-09
39,CPA_H53,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,3.242756035201909e-07,20276.25,1.5992878541159776e-11
40,CPA_I,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,7.122438185439565e-07,3648.409999999999,1.952203339383338e-10
41,CPA_J58,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.4316524777276144e-05,37382.850000000006,6.504727375594996e-10
42,CPA_J59_60,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,8.634895289997539e-05,25618.66000000001,3.3705491583078653e-09
43,CPA_J61,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.719237152596314e-07,17002.800000000003,1.5992878541159776e-11
44,CPA_J62_63,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,6.1035067112412735e-05,66824.41,9.13364848450031e-10
45,CPA_K64,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,1.5373855631324195e-05,212867.64000000007,7.222260570617588e-11
46,CPA_K65,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,5.23090155999668e-07,19029.130000000005,2.7488915993514572e-11
47,CPA_K66,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,7.985330250551555e-06,16346.010000000004,4.885186201740701e-10
48,CPA_L68B,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.000449176328476,6337.019999999999,7.088131779227459e-08
49,CPA_M69_70,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.000435081250091,71931.51000000004,6.048548822219913e-09
50,CPA_M71,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,4.3417632670177614e-05,7178.189999999999,6.048548822220869e-09
51,CPA_M72,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001576316918984,22730.29,6.934873769687936e-09
52,CPA_M73,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,5.518109236158566e-05,9123.030000000002,6.048548822220867e-09
53,CPA_M74_75,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001395830869962,23077.12,6.048548822218715e-09
54,CPA_N77,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,9.433268242071864e-05,10704.32,8.81258056753896e-09
55,CPA_N78,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,7.091409367404082e-05,11724.15,6.048548822220871e-09
56,CPA_N79,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0001969845802666,23704.4,8.310042872487807e-09
57,CPA_N80-82,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,0.0005013668127498,82890.42999999998,6.048548822219887e-09
58,CPA_O,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,5.292565017608997e-06,1109.0300000000002,4.772246934356145e-09
59,CPA_P,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.563231869073583e-05,3571.4800000000005,7.176945885385282e-09
60,CPA_Q86,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,9.380201785018569e-08,1939.78,4.8357039380850244e-11
61,CPA_Q87_88,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,8.563548103954772e-09,177.09,4.8357039380850244e-11
62,CPA_R90-92,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,7.351841824101112e-06,2181.2,3.3705491583078636e-09
63,CPA_R93,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,4.072971602899224e-06,1208.4,3.3705491583078644e-09
64,CPA_S94,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,8.831983822220193e-09,29.62,2.9817636131735964e-10
65,CPA_S95,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,,-18.859999999999992,
66,CPA_S96,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,2.8585058450798205e-07,1878.7000000000003,1.5215339570340233e-10
67,CPA_T,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,5.002605729982598e-09,2.619999999999999,1.909391499993358e-09
68,CPA_U,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Tin ores and concentrates - air,kg,,0.0,
1,CPA_A01,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,2.548267257378278,56895.479999999996,4.478857120773526e-05
2,CPA_A02,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.0934827643612476,1513.1199999999997,6.178146106141456e-05
3,CPA_A03,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.0018375891673957,7819.239999999999,2.3500866674967134e-07
4,CPA_B,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,321.1395961203094,581888.71,0.000551891780337703
5,CPA_C10-12,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,27.018484073157925,90352.11000000002,0.0002990354522230629
6,CPA_C13-15,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,140.49805002221274,153099.01,0.0009176940466317369
7,CPA_C16,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,17.014535979181133,20378.450000000004,0.0008349278762212598
8,CPA_C17,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,8.173283083588988,18004.19,0.0004539656093158864
9,CPA_C18,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.8621387225466441,5750.39,0.00014992700017679567
10,CPA_C19,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,35.11525708891625,75461.52000000003,0.0004653399121686954
11,CPA_C20_BIODIESEL,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,8.854683092109127,1286.9148611645155,0.006880550811338536
12,CPA_C20_BIOGASOLINE,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,10.61077700918822,1953.8375385762604,0.005430736588734073
13,CPA_C20_OTHER_LIQUID_BIOFUELS,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.0,38.32897869508868,0.0
14,CPA_C20_others,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,209.81283031648144,137204.6686215641,0.0015291959991185434
15,CPA_C21,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,69.07369872494644,80970.94,0.0008530677638785771
16,CPA_C22,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,13.936326435314,51295.76000000001,0.00027168573845701865
17,CPA_C23,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,44.85771771552628,28480.120000000003,0.0015750536765830438
18,CPA_C24,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,20933.69128156587,82886.70000000001,0.25255790472495426
19,CPA_C25,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,687.8698954307845,60709.33999999998,0.011330544779942995
20,CPA_C26,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,470.9100749009847,169593.59000000003,0.0027766973675183403
21,CPA_C27,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,767.1542018643244,106341.87999999996,0.007214036481810593
22,CPA_C28,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,87.85839163650397,118085.82,0.0007440215229610462
23,CPA_C29,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,28.28014413834566,106401.42000000001,0.00026578728120682656
24,CPA_C30,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,35.50557416740738,74160.85,0.0004787643907453512
25,CPA_C31_32,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,167.16627609209382,71530.55,0.002336991342749271
26,CPA_C33,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,87.89832920968003,20408.48,0.004306951287390341
27,CPA_D_BIOGAS,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,1.9225332895945907e-12,0.1477921201697606,1.3008361253538058e-11
28,CPA_D_others,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.047763277514083505,6678.552207879832,7.151741279753565e-06
29,CPA_E36,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,,279.9599999999999,
30,CPA_E37-39,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,10.439397898755036,4846.669999999998,0.0021539320603125526
31,CPA_F,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.1933886185688286,3533.01,5.473763690700807e-05
32,CPA_G45,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,4.800093976794277,14523.629999999997,0.00033050235903794563
33,CPA_G46,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,408.0272604915347,332582.50999999995,0.0012268452135126852
34,CPA_G47,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,6.925351796557184,85352.02,8.113869825877798e-05
35,CPA_H49,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,75.06670455444811,126179.62,0.0005949194057998282
36,CPA_H50,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.0030125492302184,25463.060000000005,1.1831057344319182e-07
37,CPA_H51,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,6.546906899000513,18460.29,0.0003546481067740817
38,CPA_H52,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,1.3441531479482176,35970.34,3.736837483182581e-05
39,CPA_H53,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.1626864467313902,20276.25,8.023497773572047e-06
40,CPA_I,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,0.0673451822836637,3648.409999999999,1.8458775818415063e-05
41,CPA_J58,external_imports_direct,target_import_use,air_emissions,PM2.5 - non combustion - Unrefined copper; copper anodes for electrolytic refining - air,kg,5.604698558559123,37382.850000000006,0.00014992700017679557
